date,low,open,high,close,diff,mean
2010-06-29,3.507999897003174,3.799999952316284,5,4.7779998779296875,0.25736840470675926,4.288999915122986
2010-06-30,4.659999847412109,5.1579999923706055,6.084000110626221,4.765999794006348,-0.0759984875812486,4.961999893188477
2010-07-01,4.053999900817871,5,5.184000015258789,4.392000198364258,-0.12159996032714844,4.696000099182129
2010-07-02,3.742000102996826,4.599999904632568,4.619999885559082,3.8399999141693115,-0.1652173926564381,4.21999990940094
2010-07-06,3.1659998893737793,4,4,3.2219998836517334,-0.19450002908706665,3.6109999418258667
2010-07-07,2.996000051498413,3.2799999713897705,3.3259999752044678,3.1600000858306885,-0.03658533128225511,3.2200000286102295
2010-07-08,3.114000082015991,3.2279999256134033,3.503999948501587,3.492000102996826,0.08178444345324946,3.3600000143051147
2010-07-09,3.309999942779541,3.5160000324249268,3.5799999237060547,3.4800000190734863,-0.010238911552743025,3.4980000257492065
2010-07-12,3.4000000953674316,3.5899999141693115,3.614000082015991,3.4100000858306885,-0.05013922914821939,3.5
2010-07-13,3.380000114440918,3.4779999256134033,3.7279999256134033,3.628000020980835,0.043128262960205964,3.552999973297119
2010-07-14,3.552000045776367,3.5880000591278076,4.03000020980835,3.9679999351501465,0.1059085478707354,3.777999997138977
2010-07-15,3.799999952316284,3.98799991607666,4.300000190734863,3.9779999256134033,-0.0025075202291114113,3.9829999208450317
2010-07-16,4.010000228881836,4.139999866485596,4.260000228881836,4.127999782562256,-0.002898571089454308,4.133999824523926
2010-07-19,4.184000015258789,4.27400016784668,4.449999809265137,4.381999969482422,0.025269021383813955,4.328000068664551
2010-07-20,4.010000228881836,4.369999885559082,4.369999885559082,4.059999942779541,-0.07093820386676755,4.2149999141693115
2010-07-21,3.9000000953674316,4.131999969482422,4.179999828338623,4.044000148773193,-0.021297149409285076,4.088000059127808
2010-07-22,4.073999881744385,4.099999904632568,4.25,4.199999809265137,0.024390221209414906,4.1499998569488525
2010-07-23,4.211999893188477,4.23799991607666,4.311999797821045,4.257999897003174,0.004719202766060625,4.247999906539917
2010-07-26,4.059999942779541,4.300000190734863,4.300000190734863,4.190000057220459,-0.0255814252639848,4.245000123977661
2010-07-27,4.052000045776367,4.182000160217285,4.236000061035156,4.110000133514404,-0.0172166484802669,4.146000146865845
2010-07-28,4.1020002365112305,4.110000133514404,4.179999828338623,4.144000053405762,0.008272486322837308,4.127000093460083
2010-07-29,4,4.1539998054504395,4.176000118255615,4.070000171661377,-0.020221386067194095,4.111999988555908
2010-07-30,3.9100000858306885,4.039999961853027,4.0879998207092285,3.98799991607666,-0.012871298581031749,4.013999938964844
2010-08-02,4.065999984741211,4.099999904632568,4.193999767303467,4.184000015258789,0.020487832336607965,4.141999959945679
2010-08-03,4.164000034332275,4.199999809265137,4.389999866485596,4.389999866485596,0.04523811091641521,4.294999837875366
2010-08-04,4.170000076293945,4.389999866485596,4.435999870300293,4.251999855041504,-0.031435083289550844,4.32099986076355
2010-08-05,4.010000228881836,4.308000087738037,4.309999942779541,4.090000152587891,-0.05060351223544421,4.199000120162964
2010-08-06,3.9040000438690186,4.019999980926514,4.0320000648498535,3.9179999828338623,-0.025373133974279972,3.968999981880188
2010-08-09,3.890000104904175,3.9800000190734863,3.996000051498413,3.9200000762939453,-0.015075362435176206,3.950000047683716
2010-08-10,3.7639999389648438,3.930000066757202,3.930000066757202,3.805999994277954,-0.03155218075646635,3.868000030517578
2010-08-11,3.569999933242798,3.73799991607666,3.7760000228881836,3.5799999237060547,-0.04226859173834319,3.6589999198913574
2010-08-12,3.4779999256134033,3.559999942779541,3.5799999237060547,3.5199999809265137,-0.011235944521335181,3.5399999618530273
2010-08-13,3.5320000648498535,3.635999917984009,3.690000057220459,3.6640000343322754,0.00770080224968524,3.649999976158142
2010-08-16,3.6519999504089355,3.690000057220459,3.759999990463257,3.75600004196167,0.01788617444925632,3.7230000495910645
2010-08-17,3.75600004196167,3.7920000553131104,3.880000114440918,3.8299999237060547,0.010021062193736344,3.8109999895095825
2010-08-18,3.7200000286102295,3.9179999828338623,3.9179999828338623,3.753999948501587,-0.0418580998087844,3.8359999656677246
2010-08-19,3.6659998893737793,3.7079999446868896,3.8499999046325684,3.757999897003174,0.013484345486015445,3.7329999208450317
2010-08-20,3.7019999027252197,3.7300000190734863,3.822000026702881,3.819999933242798,0.024128663192786542,3.774999976158142
2010-08-23,3.799999952316284,3.818000078201294,4.078000068664551,4.026000022888184,0.05447876910072798,3.9220000505447388
2010-08-24,3.7899999618530273,3.8499999046325684,3.941999912261963,3.8399999141693115,-0.0025974001846660313,3.84499990940094
2010-08-25,3.7119998931884766,3.8320000171661377,3.996000051498413,3.9800000190734863,0.03862212976105319,3.906000018119812
2010-08-26,3.9200000762939453,3.9779999256134033,4.053999900817871,3.950000047683716,-0.007038682366332611,3.9639999866485596
2010-08-27,3.9000000953674316,3.950000047683716,3.9739999771118164,3.940000057220459,-0.0025316431246933378,3.9450000524520874
2010-08-30,3.921999931335449,3.940000057220459,4.038000106811523,3.9739999771118164,0.008629421166897964,3.9570000171661377
2010-08-31,3.865999937057495,3.931999921798706,3.9579999446868896,3.8959999084472656,-0.009155649559365226,3.913999915122986
2010-09-01,3.9200000762939453,3.9240000247955322,4.138000011444092,4.090000152587891,0.04230380396111444,4.007000088691711
2010-09-02,4.061999797821045,4.073999881744385,4.248000144958496,4.211999893188477,0.03387334694398755,4.142999887466431
2010-09-03,4.131999969482422,4.173999786376953,4.260000228881836,4.210000038146973,0.008624881076304002,4.191999912261963
2010-09-07,4.099999904632568,4.122000217437744,4.199999809265137,4.107999801635742,-0.003396510204626986,4.115000009536743
2010-09-08,4.119999885559082,4.131999969482422,4.190000057220459,4.179999828338623,0.01161661645951408,4.1559998989105225
2010-09-09,4.138000011444092,4.199999809265137,4.210000038146973,4.142000198364258,-0.013809431794004522,4.171000003814697
